* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Melt Curve Raw Data]
Well	Well Position	Reading	Temperature	Fluorescence	Derivative
366	P6	109	83.616	0.090	0.003
366	P6	110	83.695	0.088	0.003
366	P6	111	83.774	0.088	0.003
366	P6	112	83.853	0.088	0.002
366	P6	113	83.932	0.088	0.002
366	P6	114	84.011	0.090	0.001
366	P6	115	84.091	0.087	0.001
366	P6	116	84.170	0.089	0.002
366	P6	117	84.249	0.088	0.002
366	P6	118	84.328	0.088	0.003
366	P6	119	84.407	0.090	0.003
366	P6	120	84.486	0.086	0.004
366	P6	121	84.566	0.086	0.004
366	P6	122	84.645	0.087	0.004
366	P6	123	84.724	0.086	0.004
366	P6	124	84.803	0.086	0.003
366	P6	125	84.882	0.086	0.003
366	P6	126	84.961	0.084	0.003
366	P6	127	85.041	0.087	0.003
366	P6	128	85.120	0.084	0.003
366	P6	129	85.199	0.085	0.002
366	P6	130	85.278	0.086	0.002
366	P6	131	85.357	0.082	0.002
366	P6	132	85.436	0.086	0.002
366	P6	133	85.516	0.084	0.002
366	P6	134	85.595	0.085	0.002
366	P6	135	85.674	0.085	0.002
366	P6	136	85.753	0.083	0.002
366	P6	137	85.832	0.085	0.003
366	P6	138	85.911	0.084	0.003
366	P6	139	85.991	0.083	0.003
366	P6	140	86.070	0.083	0.003
366	P6	141	86.149	0.083	0.003
366	P6	142	86.228	0.083	0.003
366	P6	143	86.307	0.083	0.003
366	P6	144	86.386	0.082	0.003
366	P6	145	86.466	0.082	0.003
366	P6	146	86.545	0.084	0.003
366	P6	147	86.624	0.081	0.003
366	P6	148	86.703	0.081	0.003
366	P6	149	86.782	0.082	0.003
366	P6	150	86.862	0.081	0.003
366	P6	151	86.941	0.079	0.004
366	P6	152	87.020	0.082	0.005
366	P6	153	87.099	0.082	0.006
366	P6	154	87.178	0.080	0.007
366	P6	155	87.257	0.079	0.008
366	P6	156	87.337	0.077	0.008
366	P6	157	87.416	0.078	0.009
366	P6	158	87.495	0.077	0.008
366	P6	159	87.574	0.076	0.008
366	P6	160	87.653	0.077	0.008
366	P6	161	87.732	0.074	0.008
366	P6	162	87.812	0.074	0.008
366	P6	163	87.891	0.074	0.008
366	P6	164	87.970	0.073	0.009
366	P6	165	88.049	0.072	0.009
366	P6	166	88.128	0.073	0.009
366	P6	167	88.207	0.071	0.009
366	P6	168	88.287	0.069	0.009
366	P6	169	88.366	0.069	0.009
366	P6	170	88.445	0.068	0.009
366	P6	171	88.524	0.069	0.008
366	P6	172	88.603	0.069	0.008
366	P6	173	88.682	0.068	0.008
366	P6	174	88.762	0.065	0.007
366	P6	175	88.841	0.066	0.007
366	P6	176	88.920	0.066	0.007
366	P6	177	88.999	0.066	0.007
366	P6	178	89.078	0.065	0.006
366	P6	179	89.157	0.064	0.005
366	P6	180	89.237	0.062	0.005
366	P6	181	89.316	0.065	0.004
366	P6	182	89.395	0.063	0.003
366	P6	183	89.474	0.065	0.003
366	P6	184	89.553	0.063	0.003
366	P6	185	89.632	0.064	0.003
366	P6	186	89.712	0.063	0.002
366	P6	187	89.791	0.060	0.002
366	P6	188	89.870	0.064	0.001
367	P7	1	75.065	4.619	0.147
367	P7	2	75.145	4.598	0.146
367	P7	3	75.224	4.586	0.146
367	P7	4	75.303	4.590	0.145
367	P7	5	75.382	4.574	0.144
367	P7	6	75.461	4.559	0.143
367	P7	7	75.540	4.557	0.143
367	P7	8	75.620	4.531	0.142
367	P7	9	75.699	4.530	0.141
367	P7	10	75.778	4.526	0.141
367	P7	11	75.857	4.506	0.141
367	P7	12	75.936	4.501	0.143
367	P7	13	76.015	4.498	0.145
367	P7	14	76.095	4.471	0.148
367	P7	15	76.174	4.463	0.151
367	P7	16	76.253	4.467	0.154
367	P7	17	76.332	4.447	0.157
367	P7	18	76.411	4.432	0.158
367	P7	19	76.490	4.420	0.157
367	P7	20	76.570	4.399	0.154
367	P7	21	76.649	4.403	0.150
367	P7	22	76.728	4.382	0.145
367	P7	23	76.807	4.379	0.142
367	P7	24	76.886	4.359	0.140
367	P7	25	76.965	4.362	0.141
367	P7	26	77.045	4.348	0.145
367	P7	27	77.124	4.344	0.149
367	P7	28	77.203	4.325	0.155
367	P7	29	77.282	4.303	0.159
367	P7	30	77.361	4.304	0.162
367	P7	31	77.440	4.294	0.163
367	P7	32	77.520	4.275	0.163
367	P7	33	77.599	4.259	0.161
367	P7	34	77.678	4.246	0.159
367	P7	35	77.757	4.244	0.157
367	P7	36	77.836	4.219	0.157
367	P7	37	77.915	4.228	0.159
367	P7	38	77.995	4.210	0.163
367	P7	39	78.074	4.201	0.168
367	P7	40	78.153	4.165	0.174
367	P7	41	78.232	4.172	0.181
367	P7	42	78.311	4.156	0.190
367	P7	43	78.390	4.148	0.202
367	P7	44	78.470	4.137	0.216
367	P7	45	78.549	4.103	0.233
367	P7	46	78.628	4.085	0.253
367	P7	47	78.707	4.089	0.277
367	P7	48	78.786	4.058	0.304
367	P7	49	78.865	4.035	0.336
367	P7	50	78.945	4.006	0.373
367	P7	51	79.024	3.974	0.415
367	P7	52	79.103	3.961	0.463
367	P7	53	79.182	3.926	0.518
367	P7	54	79.261	3.869	0.579
367	P7	55	79.340	3.832	0.646
367	P7	56	79.420	3.790	0.719
367	P7	57	79.499	3.730	0.798
367	P7	58	79.578	3.667	0.882
367	P7	59	79.657	3.593	0.970
367	P7	60	79.736	3.531	1.063
367	P7	61	79.816	3.434	1.160
367	P7	62	79.895	3.351	1.259
367	P7	63	79.974	3.254	1.358
367	P7	64	80.053	3.152	1.455
367	P7	65	80.132	3.031	1.546
367	P7	66	80.211	2.907	1.628
367	P7	67	80.291	2.770	1.697
367	P7	68	80.370	2.641	1.752
367	P7	69	80.449	2.504	1.794
367	P7	70	80.528	2.365	1.823
367	P7	71	80.607	2.226	1.840
367	P7	72	80.686	2.084	1.847
367	P7	73	80.766	1.944	1.845
367	P7	74	80.845	1.808	1.836
367	P7	75	80.924	1.675	1.820
367	P7	76	81.003	1.544	1.799
367	P7	77	81.082	1.407	1.770
367	P7	78	81.161	1.275	1.736
367	P7	79	81.241	1.150	1.694
367	P7	80	81.320	1.022	1.645
367	P7	81	81.399	0.906	1.587
367	P7	82	81.478	0.788	1.519
367	P7	83	81.557	0.673	1.440
367	P7	84	81.636	0.568	1.346
367	P7	85	81.716	0.467	1.237
367	P7	86	81.795	0.377	1.114
367	P7	87	81.874	0.297	0.981
367	P7	88	81.953	0.234	0.841
367	P7	89	82.032	0.176	0.702
367	P7	90	82.111	0.140	0.567
367	P7	91	82.191	0.113	0.444
367	P7	92	82.270	0.094	0.337
367	P7	93	82.349	0.083	0.247
367	P7	94	82.428	0.074	0.175
367	P7	95	82.507	0.073	0.121
367	P7	96	82.586	0.070	0.082
367	P7	97	82.666	0.070	0.055
367	P7	98	82.745	0.066	0.036
367	P7	99	82.824	0.067	0.025
367	P7	100	82.903	0.065	0.017
367	P7	101	82.982	0.064	0.012
367	P7	102	83.061	0.064	0.009
367	P7	103	83.141	0.064	0.007
367	P7	104	83.220	0.064	0.006
367	P7	105	83.299	0.064	0.005
367	P7	106	83.378	0.062	0.005
367	P7	107	83.457	0.063	0.005
367	P7	108	83.536	0.061	0.005
367	P7	109	83.616	0.063	0.006
367	P7	110	83.695	0.062	0.006
367	P7	111	83.774	0.059	0.006
367	P7	112	83.853	0.060	0.007
367	P7	113	83.932	0.060	0.007
367	P7	114	84.011	0.061	0.007
367	P7	115	84.091	0.060	0.007
367	P7	116	84.170	0.056	0.006
367	P7	117	84.249	0.056	0.006
367	P7	118	84.328	0.058	0.005
367	P7	119	84.407	0.058	0.005
367	P7	120	84.486	0.057	0.005
367	P7	121	84.566	0.056	0.005
367	P7	122	84.645	0.055	0.005
367	P7	123	84.724	0.056	0.004
367	P7	124	84.803	0.055	0.003
367	P7	125	84.882	0.054	0.003
367	P7	126	84.961	0.056	0.003
367	P7	127	85.041	0.054	0.003
367	P7	128	85.120	0.056	0.003
367	P7	129	85.199	0.056	0.004
367	P7	130	85.278	0.053	0.005
367	P7	131	85.357	0.053	0.005
367	P7	132	85.436	0.054	0.005
367	P7	133	85.516	0.052	0.005
367	P7	134	85.595	0.051	0.004
367	P7	135	85.674	0.051	0.003
367	P7	136	85.753	0.053	0.003
367	P7	137	85.832	0.053	0.002
367	P7	138	85.911	0.052	0.002
367	P7	139	85.991	0.051	0.001
367	P7	140	86.070	0.052	0.001
367	P7	141	86.149	0.052	0.001
367	P7	142	86.228	0.051	0.000
367	P7	143	86.307	0.052	0.000
367	P7	144	86.386	0.052	0.000
367	P7	145	86.466	0.052	0.000
367	P7	146	86.545	0.051	0.001
367	P7	147	86.624	0.051	0.001
367	P7	148	86.703	0.051	0.002
367	P7	149	86.782	0.052	0.002
367	P7	150	86.862	0.052	0.003
367	P7	151	86.941	0.051	0.004
367	P7	152	87.020	0.051	0.004
367	P7	153	87.099	0.049	0.003
367	P7	154	87.178	0.049	0.003
367	P7	155	87.257	0.050	0.002
367	P7	156	87.337	0.050	0.002
367	P7	157	87.416	0.050	0.001
367	P7	158	87.495	0.050	0.001
367	P7	159	87.574	0.049	0.001
367	P7	160	87.653	0.048	0.001
367	P7	161	87.732	0.050	0.002
367	P7	162	87.812	0.050	0.002
367	P7	163	87.891	0.048	0.002
367	P7	164	87.970	0.049	0.002
367	P7	165	88.049	0.049	0.002
367	P7	166	88.128	0.048	0.002
367	P7	167	88.207	0.047	0.002
367	P7	168	88.287	0.050	0.002
367	P7	169	88.366	0.047	0.002
367	P7	170	88.445	0.048	0.002
367	P7	171	88.524	0.048	0.002
367	P7	172	88.603	0.048	0.002
367	P7	173	88.682	0.046	0.003
367	P7	174	88.762	0.046	0.003
367	P7	175	88.841	0.048	0.003
367	P7	176	88.920	0.048	0.002
367	P7	177	88.999	0.045	0.002
367	P7	178	89.078	0.046	0.002
367	P7	179	89.157	0.046	0.001
367	P7	180	89.237	0.047	0.001
367	P7	181	89.316	0.047	0.001
367	P7	182	89.395	0.045	0.001
367	P7	183	89.474	0.047	0.001
367	P7	184	89.553	0.047	0.001
367	P7	185	89.632	0.046	0.001
367	P7	186	89.712	0.046	0.001
367	P7	187	89.791	0.045	0.001
367	P7	188	89.870	0.046	0.001
368	P8	1	75.065	4.494	0.124
368	P8	2	75.145	4.478	0.122
368	P8	3	75.224	4.472	0.121
368	P8	4	75.303	4.467	0.123
368	P8	5	75.382	4.476	0.127
368	P8	6	75.461	4.464	0.132
368	P8	7	75.540	4.431	0.136
368	P8	8	75.620	4.421	0.137
368	P8	9	75.699	4.415	0.136
368	P8	10	75.778	4.409	0.134
368	P8	11	75.857	4.399	0.131
368	P8	12	75.936	4.390	0.129
368	P8	13	76.015	4.378	0.129
368	P8	14	76.095	4.376	0.129
368	P8	15	76.174	4.354	0.129
368	P8	16	76.253	4.355	0.130
368	P8	17	76.332	4.335	0.129
368	P8	18	76.411	4.331	0.129
368	P8	19	76.490	4.317	0.129
368	P8	20	76.570	4.313	0.130
368	P8	21	76.649	4.308	0.131
368	P8	22	76.728	4.287	0.133
368	P8	23	76.807	4.277	0.135
368	P8	24	76.886	4.279	0.136
368	P8	25	76.965	4.253	0.138
368	P8	26	77.045	4.248	0.140
368	P8	27	77.124	4.245	0.143
368	P8	28	77.203	4.225	0.145
368	P8	29	77.282	4.231	0.148
368	P8	30	77.361	4.198	0.149
368	P8	31	77.440	4.180	0.149
368	P8	32	77.520	4.188	0.150
368	P8	33	77.599	4.188	0.150
368	P8	34	77.678	4.148	0.151
368	P8	35	77.757	4.148	0.153
368	P8	36	77.836	4.142	0.155
368	P8	37	77.915	4.119	0.159
368	P8	38	77.995	4.113	0.164
368	P8	39	78.074	4.109	0.171
368	P8	40	78.153	4.085	0.181
368	P8	41	78.232	4.085	0.192
368	P8	42	78.311	4.053	0.204
368	P8	43	78.390	4.051	0.215
368	P8	44	78.470	4.029	0.226
368	P8	45	78.549	3.998	0.237
368	P8	46	78.628	3.986	0.252
368	P8	47	78.707	3.982	0.271
368	P8	48	78.786	3.956	0.297
368	P8	49	78.865	3.941	0.330
368	P8	50	78.945	3.920	0.369
368	P8	51	79.024	3.870	0.414
368	P8	52	79.103	3.845	0.462
368	P8	53	79.182	3.818	0.514
368	P8	54	79.261	3.782	0.569
368	P8	55	79.340	3.713	0.628
368	P8	56	79.420	3.684	0.689
368	P8	57	79.499	3.618	0.754
368	P8	58	79.578	3.564	0.823
368	P8	59	79.657	3.505	0.896
368	P8	60	79.736	3.424	0.973
368	P8	61	79.816	3.340	1.055
368	P8	62	79.895	3.272	1.142
368	P8	63	79.974	3.183	1.233
368	P8	64	80.053	3.084	1.325
368	P8	65	80.132	2.977	1.415
368	P8	66	80.211	2.853	1.500
368	P8	67	80.291	2.734	1.576
368	P8	68	80.370	2.603	1.641
368	P8	69	80.449	2.478	1.695
368	P8	70	80.528	2.338	1.737
368	P8	71	80.607	2.198	1.768
368	P8	72	80.686	2.059	1.787
368	P8	73	80.766	1.923	1.797
368	P8	74	80.845	1.783	1.798
368	P8	75	80.924	1.647	1.790
368	P8	76	81.003	1.511	1.774
368	P8	77	81.082	1.371	1.749
368	P8	78	81.161	1.243	1.716
368	P8	79	81.241	1.112	1.674
368	P8	80	81.320	0.987	1.623
368	P8	81	81.399	0.859	1.562
368	P8	82	81.478	0.745	1.488
368	P8	83	81.557	0.630	1.402
368	P8	84	81.636	0.523	1.301
368	P8	85	81.716	0.427	1.185
368	P8	86	81.795	0.338	1.057
368	P8	87	81.874	0.263	0.920
368	P8	88	81.953	0.200	0.779
368	P8	89	82.032	0.152	0.640
368	P8	90	82.111	0.118	0.509
368	P8	91	82.191	0.095	0.391
368	P8	92	82.270	0.081	0.291
368	P8	93	82.349	0.071	0.209
368	P8	94	82.428	0.066	0.146
368	P8	95	82.507	0.064	0.099
368	P8	96	82.586	0.063	0.066
368	P8	97	82.666	0.060	0.044
368	P8	98	82.745	0.060	0.029
368	P8	99	82.824	0.058	0.020
368	P8	100	82.903	0.057	0.014
368	P8	101	82.982	0.058	0.010
368	P8	102	83.061	0.056	0.007
368	P8	103	83.141	0.056	0.006
368	P8	104	83.220	0.058	0.005
368	P8	105	83.299	0.057	0.004
368	P8	106	83.378	0.054	0.004
368	P8	107	83.457	0.056	0.004
368	P8	108	83.536	0.055	0.004
368	P8	109	83.616	0.053	0.004
368	P8	110	83.695	0.055	0.005
368	P8	111	83.774	0.055	0.005
368	P8	112	83.853	0.053	0.005
368	P8	113	83.932	0.054	0.006
368	P8	114	84.011	0.052	0.006
368	P8	115	84.091	0.052	0.006
368	P8	116	84.170	0.051	0.006
368	P8	117	84.249	0.051	0.006
368	P8	118	84.328	0.053	0.006
368	P8	119	84.407	0.050	0.006
368	P8	120	84.486	0.050	0.006
368	P8	121	84.566	0.049	0.006
368	P8	122	84.645	0.049	0.006
368	P8	123	84.724	0.048	0.005
368	P8	124	84.803	0.049	0.005
368	P8	125	84.882	0.048	0.004
368	P8	126	84.961	0.047	0.004
368	P8	127	85.041	0.049	0.003
368	P8	128	85.120	0.047	0.003
368	P8	129	85.199	0.045	0.002
368	P8	130	85.278	0.047	0.002
368	P8	131	85.357	0.046	0.001
368	P8	132	85.436	0.049	0.002
368	P8	133	85.516	0.048	0.002
368	P8	134	85.595	0.045	0.003
368	P8	135	85.674	0.046	0.003
368	P8	136	85.753	0.047	0.004
368	P8	137	85.832	0.045	0.003
368	P8	138	85.911	0.045	0.003
368	P8	139	85.991	0.045	0.002
368	P8	140	86.070	0.044	0.002
368	P8	141	86.149	0.045	0.001
368	P8	142	86.228	0.045	0.000
368	P8	143	86.307	0.044	0.000
368	P8	144	86.386	0.045	0.001
368	P8	145	86.466	0.046	0.002
368	P8	146	86.545	0.046	0.002
368	P8	147	86.624	0.044	0.003
368	P8	148	86.703	0.043	0.003
368	P8	149	86.782	0.043	0.003
368	P8	150	86.862	0.044	0.002
368	P8	151	86.941	0.045	0.002
368	P8	152	87.020	0.043	0.002
368	P8	153	87.099	0.043	0.002
368	P8	154	87.178	0.045	0.002
368	P8	155	87.257	0.044	0.003
368	P8	156	87.337	0.043	0.003
368	P8	157	87.416	0.041	0.003
368	P8	158	87.495	0.043	0.003
368	P8	159	87.574	0.043	0.002
368	P8	160	87.653	0.042	0.001
368	P8	161	87.732	0.041	0.001
368	P8	162	87.812	0.042	0.000
368	P8	163	87.891	0.042	-0.000
368	P8	164	87.970	0.043	-0.000
368	P8	165	88.049	0.043	0.000
368	P8	166	88.128	0.042	0.000
368	P8	167	88.207	0.042	0.001
368	P8	168	88.287	0.040	0.001
368	P8	169	88.366	0.042	0.001
368	P8	170	88.445	0.041	0.001
368	P8	171	88.524	0.042	0.002
368	P8	172	88.603	0.043	0.002
368	P8	173	88.682	0.042	0.002
368	P8	174	88.762	0.039	0.003
368	P8	175	88.841	0.041	0.003
368	P8	176	88.920	0.040	0.004
368	P8	177	88.999	0.040	0.003
368	P8	178	89.078	0.039	0.003
368	P8	179	89.157	0.039	0.002
368	P8	180	89.237	0.039	0.002
368	P8	181	89.316	0.040	0.002
368	P8	182	89.395	0.040	0.001
368	P8	183	89.474	0.039	0.001
368	P8	184	89.553	0.040	0.001
368	P8	185	89.632	0.038	0.001
368	P8	186	89.712	0.039	0.001
368	P8	187	89.791	0.039	0.001
368	P8	188	89.870	0.039	0.001
369	P9	1	75.065	4.509	0.131
369	P9	2	75.145	4.493	0.130
369	P9	3	75.224	4.503	0.127
369	P9	4	75.303	4.469	0.124
369	P9	5	75.382	4.467	0.121
369	P9	6	75.461	4.464	0.121
369	P9	7	75.540	4.465	0.122
369	P9	8	75.620	4.453	0.126
369	P9	9	75.699	4.444	0.129
369	P9	10	75.778	4.422	0.131
369	P9	11	75.857	4.410	0.130
369	P9	12	75.936	4.410	0.129
369	P9	13	76.015	4.392	0.129
369	P9	14	76.095	4.400	0.131
369	P9	15	76.174	4.380	0.135
369	P9	16	76.253	4.384	0.142
369	P9	17	76.332	4.361	0.148
369	P9	18	76.411	4.345	0.153
369	P9	19	76.490	4.339	0.155
369	P9	20	76.570	4.318	0.155
369	P9	21	76.649	4.324	0.153
369	P9	22	76.728	4.297	0.151
369	P9	23	76.807	4.289	0.148
369	P9	24	76.886	4.283	0.145
369	P9	25	76.965	4.272	0.143
369	P9	26	77.045	4.260	0.142
369	P9	27	77.124	4.258	0.143
369	P9	28	77.203	4.231	0.144
369	P9	29	77.282	4.232	0.146
369	P9	30	77.361	4.225	0.150
369	P9	31	77.440	4.212	0.154
369	P9	32	77.520	4.193	0.159
369	P9	33	77.599	4.190	0.165
369	P9	34	77.678	4.173	0.170
369	P9	35	77.757	4.163	0.173
369	P9	36	77.836	4.138	0.176
369	P9	37	77.915	4.150	0.178
369	P9	38	77.995	4.108	0.179
369	P9	39	78.074	4.104	0.180
369	P9	40	78.153	4.097	0.183
369	P9	41	78.232	4.087	0.189
369	P9	42	78.311	4.072	0.198
369	P9	43	78.390	4.049	0.210
369	P9	44	78.470	4.047	0.226
369	P9	45	78.549	4.028	0.244
369	P9	46	78.628	4.003	0.265
369	P9	47	78.707	3.988	0.287
369	P9	48	78.786	3.965	0.311
369	P9	49	78.865	3.944	0.336
369	P9	50	78.945	3.916	0.363
369	P9	51	79.024	3.885	0.394
369	P9	52	79.103	3.859	0.431
369	P9	53	79.182	3.832	0.475
369	P9	54	79.261	3.812	0.526
369	P9	55	79.340	3.745	0.587
369	P9	56	79.420	3.724	0.654
369	P9	57	79.499	3.673	0.728
369	P9	58	79.578	3.602	0.805
369	P9	59	79.657	3.552	0.883
369	P9	60	79.736	3.475	0.962
369	P9	61	79.816	3.393	1.040
369	P9	62	79.895	3.327	1.117
369	P9	63	79.974	3.239	1.194
369	P9	64	80.053	3.135	1.271
369	P9	65	80.132	3.049	1.348
369	P9	66	80.211	2.946	1.425
369	P9	67	80.291	2.841	1.501
369	P9	68	80.370	2.724	1.573
369	P9	69	80.449	2.599	1.639
369	P9	70	80.528	2.471	1.696
369	P9	71	80.607	2.332	1.741
369	P9	72	80.686	2.210	1.774
369	P9	73	80.766	2.071	1.796
369	P9	74	80.845	1.934	1.805
369	P9	75	80.924	1.801	1.802
369	P9	76	81.003	1.667	1.789
369	P9	77	81.082	1.536	1.766
369	P9	78	81.161	1.407	1.735
369	P9	79	81.241	1.282	1.696
369	P9	80	81.320	1.158	1.650
369	P9	81	81.399	1.037	1.595
369	P9	82	81.478	0.922	1.531
369	P9	83	81.557	0.812	1.454
369	P9	84	81.636	0.704	1.364
369	P9	85	81.716	0.601	1.259
369	P9	86	81.795	0.512	1.139
369	P9	87	81.874	0.432	1.008
369	P9	88	81.953	0.363	0.868
369	P9	89	82.032	0.307	0.726
369	P9	90	82.111	0.267	0.588
369	P9	91	82.191	0.236	0.460
369	P9	92	82.270	0.219	0.347
369	P9	93	82.349	0.208	0.253
369	P9	94	82.428	0.203	0.177
369	P9	95	82.507	0.198	0.120
369	P9	96	82.586	0.197	0.080
369	P9	97	82.666	0.196	0.052
369	P9	98	82.745	0.196	0.034
369	P9	99	82.824	0.193	0.022
369	P9	100	82.903	0.193	0.015
369	P9	101	82.982	0.191	0.011
369	P9	102	83.061	0.194	0.008
369	P9	103	83.141	0.192	0.006
369	P9	104	83.220	0.191	0.005
369	P9	105	83.299	0.191	0.004
369	P9	106	83.378	0.191	0.004
369	P9	107	83.457	0.191	0.003
369	P9	108	83.536	0.191	0.003
369	P9	109	83.616	0.190	0.004
369	P9	110	83.695	0.191	0.004
369	P9	111	83.774	0.191	0.005
369	P9	112	83.853	0.188	0.005
369	P9	113	83.932	0.189	0.005
369	P9	114	84.011	0.189	0.005
369	P9	115	84.091	0.188	0.004
369	P9	116	84.170	0.187	0.004
369	P9	117	84.249	0.189	0.003
369	P9	118	84.328	0.187	0.003
369	P9	119	84.407	0.188	0.003
369	P9	120	84.486	0.188	0.003
369	P9	121	84.566	0.187	0.004
369	P9	122	84.645	0.187	0.004
369	P9	123	84.724	0.187	0.005
369	P9	124	84.803	0.186	0.005
369	P9	125	84.882	0.186	0.005
369	P9	126	84.961	0.185	0.005
369	P9	127	85.041	0.185	0.005
369	P9	128	85.120	0.183	0.004
369	P9	129	85.199	0.184	0.004
369	P9	130	85.278	0.184	0.003
369	P9	131	85.357	0.185	0.003
369	P9	132	85.436	0.183	0.003
369	P9	133	85.516	0.183	0.004
369	P9	134	85.595	0.184	0.004
369	P9	135	85.674	0.182	0.004
369	P9	136	85.753	0.182	0.004
369	P9	137	85.832	0.183	0.004
369	P9	138	85.911	0.181	0.003
369	P9	139	85.991	0.181	0.003
369	P9	140	86.070	0.181	0.003
369	P9	141	86.149	0.184	0.002
369	P9	142	86.228	0.180	0.002
369	P9	143	86.307	0.181	0.002
369	P9	144	86.386	0.180	0.001
369	P9	145	86.466	0.181	0.001
369	P9	146	86.545	0.180	0.000
369	P9	147	86.624	0.180	0.000
369	P9	148	86.703	0.182	0.000
369	P9	149	86.782	0.182	0.001
369	P9	150	86.862	0.181	0.001
369	P9	151	86.941	0.180	0.002
369	P9	152	87.020	0.181	0.002
369	P9	153	87.099	0.180	0.003
369	P9	154	87.178	0.180	0.003
369	P9	155	87.257	0.180	0.003
369	P9	156	87.337	0.179	0.003
369	P9	157	87.416	0.180	0.004
369	P9	158	87.495	0.179	0.004
369	P9	159	87.574	0.178	0.004
369	P9	160	87.653	0.179	0.003
369	P9	161	87.732	0.178	0.003
369	P9	162	87.812	0.176	0.003
369	P9	163	87.891	0.178	0.002
369	P9	164	87.970	0.179	0.002
369	P9	165	88.049	0.179	0.002
369	P9	166	88.128	0.176	0.002
369	P9	167	88.207	0.177	0.002
369	P9	168	88.287	0.175	0.002
369	P9	169	88.366	0.178	0.002
369	P9	170	88.445	0.175	0.002
369	P9	171	88.524	0.178	0.002
369	P9	172	88.603	0.178	0.002
369	P9	173	88.682	0.176	0.003
369	P9	174	88.762	0.175	0.003
369	P9	175	88.841	0.176	0.004
369	P9	176	88.920	0.175	0.004
369	P9	177	88.999	0.175	0.003
369	P9	178	89.078	0.175	0.003
369	P9	179	89.157	0.175	0.002
369	P9	180	89.237	0.174	0.002
369	P9	181	89.316	0.174	0.001
369	P9	182	89.395	0.175	0.001
369	P9	183	89.474	0.175	0.000
369	P9	184	89.553	0.175	0.000
369	P9	185	89.632	0.175	0.000
369	P9	186	89.712	0.174	0.000
369	P9	187	89.791	0.174	0.000
369	P9	188	89.870	0.175	0.000
370	P10	1	75.065	4.313	0.103
370	P10	2	75.145	4.306	0.098
370	P10	3	75.224	4.300	0.094
370	P10	4	75.303	4.308	0.090
370	P10	5	75.382	4.296	0.088
370	P10	6	75.461	4.282	0.089
370	P10	7	75.540	4.284	0.092
370	P10	8	75.620	4.277	0.097
370	P10	9	75.699	4.265	0.103
370	P10	10	75.778	4.264	0.108
370	P10	11	75.857	4.254	0.113
370	P10	12	75.936	4.229	0.117
370	P10	13	76.015	4.234	0.121
370	P10	14	76.095	4.229	0.123
370	P10	15	76.174	4.214	0.125
370	P10	16	76.253	4.193	0.127
370	P10	17	76.332	4.198	0.129
370	P10	18	76.411	4.176	0.132
370	P10	19	76.490	4.182	0.136
370	P10	20	76.570	4.171	0.139
370	P10	21	76.649	4.146	0.140
370	P10	22	76.728	4.136	0.139
370	P10	23	76.807	4.133	0.135
370	P10	24	76.886	4.107	0.130
370	P10	25	76.965	4.111	0.124
370	P10	26	77.045	4.100	0.119
370	P10	27	77.124	4.088	0.116
370	P10	28	77.203	4.094	0.117
370	P10	29	77.282	4.074	0.120
370	P10	30	77.361	4.062	0.125
370	P10	31	77.440	4.073	0.132
370	P10	32	77.520	4.039	0.138
370	P10	33	77.599	4.033	0.144
370	P10	34	77.678	4.030	0.150
370	P10	35	77.757	4.016	0.154
370	P10	36	77.836	3.996	0.156
370	P10	37	77.915	3.983	0.158
370	P10	38	77.995	3.985	0.160
370	P10	39	78.074	3.945	0.163
370	P10	40	78.153	3.961	0.169
370	P10	41	78.232	3.945	0.177
370	P10	42	78.311	3.925	0.189
