* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Amplification Data]
Well	Cycle	Target Name	Rn	Delta Rn
14	25	O157	0.109	-0.001
14	26	O157	0.108	-0.001
14	27	O157	0.108	-0.002
14	28	O157	0.108	-0.001
14	29	O157	0.108	-0.001
14	30	O157	0.106	-0.002
14	31	O157	0.106	-0.002
14	32	O157	0.108	-0.000
14	33	O157	0.107	-0.001
14	34	O157	0.107	-0.000
14	35	O157	0.108	0.001
14	36	O157	0.108	0.001
14	37	O157	0.108	0.001
14	38	O157	0.110	0.003
14	39	O157	0.111	0.004
14	40	O157	0.113	0.006
15	1	O157	0.097	0.002
15	2	O157	0.097	0.002
15	3	O157	0.096	0.001
15	4	O157	0.095	0.000
15	5	O157	0.095	0.000
15	6	O157	0.095	0.000
15	7	O157	0.095	0.000
15	8	O157	0.095	0.000
15	9	O157	0.096	0.001
15	10	O157	0.095	0.000
15	11	O157	0.095	0.000
15	12	O157	0.095	0.000
15	13	O157	0.094	-0.001
15	14	O157	0.094	-0.001
15	15	O157	0.094	-0.001
15	16	O157	0.095	-0.000
15	17	O157	0.095	0.000
15	18	O157	0.094	-0.001
15	19	O157	0.093	-0.001
15	20	O157	0.094	-0.001
15	21	O157	0.095	0.000
15	22	O157	0.094	-0.000
15	23	O157	0.094	-0.001
15	24	O157	0.093	-0.001
15	25	O157	0.093	-0.001
15	26	O157	0.093	-0.001
15	27	O157	0.092	-0.002
15	28	O157	0.093	-0.001
15	29	O157	0.094	0.000
15	30	O157	0.095	0.002
15	31	O157	0.098	0.005
15	32	O157	0.105	0.011
15	33	O157	0.116	0.022
15	34	O157	0.140	0.046
15	35	O157	0.185	0.091
15	36	O157	0.273	0.180
15	37	O157	0.438	0.344
15	38	O157	0.732	0.639
15	39	O157	1.195	1.102
15	40	O157	1.697	1.603
16	1	O157	0.127	-0.006
16	2	O157	0.127	-0.005
16	3	O157	0.129	-0.004
16	4	O157	0.130	-0.003
16	5	O157	0.131	-0.003
16	6	O157	0.132	-0.002
16	7	O157	0.132	-0.002
16	8	O157	0.134	-0.001
16	9	O157	0.135	-0.000
16	10	O157	0.135	-0.000
16	11	O157	0.136	0.001
16	12	O157	0.138	0.002
16	13	O157	0.138	0.003
16	14	O157	0.138	0.002
16	15	O157	0.138	0.002
16	16	O157	0.139	0.003
16	17	O157	0.139	0.002
16	18	O157	0.139	0.001
16	19	O157	0.139	0.002
16	20	O157	0.139	0.001
16	21	O157	0.139	0.001
16	22	O157	0.140	0.002
16	23	O157	0.140	0.002
16	24	O157	0.139	0.000
16	25	O157	0.139	-0.000
16	26	O157	0.140	0.000
16	27	O157	0.142	0.002
16	28	O157	0.141	0.001
16	29	O157	0.140	-0.000
16	30	O157	0.140	-0.000
16	31	O157	0.141	0.000
16	32	O157	0.140	-0.001
16	33	O157	0.140	-0.002
16	34	O157	0.141	-0.001
16	35	O157	0.140	-0.002
16	36	O157	0.141	-0.002
16	37	O157	0.142	-0.001
16	38	O157	0.142	-0.001
16	39	O157	0.142	-0.001
16	40	O157	0.144	0.000
17	1	O157	0.093	0.001
17	2	O157	0.093	0.001
17	3	O157	0.092	0.000
17	4	O157	0.092	0.000
17	5	O157	0.092	0.000
17	6	O157	0.092	-0.000
17	7	O157	0.091	-0.000
17	8	O157	0.090	-0.001
17	9	O157	0.090	-0.001
17	10	O157	0.092	0.000
17	11	O157	0.092	0.001
17	12	O157	0.092	0.001
17	13	O157	0.092	0.002
17	14	O157	0.092	0.001
17	15	O157	0.091	0.001
17	16	O157	0.091	0.001
17	17	O157	0.091	0.001
17	18	O157	0.090	0.000
17	19	O157	0.088	-0.002
17	20	O157	0.088	-0.002
17	21	O157	0.088	-0.001
17	22	O157	0.088	-0.001
17	23	O157	0.089	-0.001
17	24	O157	0.088	-0.001
17	25	O157	0.088	-0.001
17	26	O157	0.088	-0.001
17	27	O157	0.089	0.000
17	28	O157	0.089	0.000
17	29	O157	0.088	-0.000
17	30	O157	0.089	0.000
17	31	O157	0.093	0.004
17	32	O157	0.097	0.009
17	33	O157	0.106	0.018
17	34	O157	0.119	0.032
17	35	O157	0.148	0.061
17	36	O157	0.205	0.118
17	37	O157	0.311	0.223
17	38	O157	0.505	0.417
17	39	O157	0.838	0.751
17	40	O157	1.245	1.158
18	1	O157	0.118	-0.000
18	2	O157	0.118	-0.000
18	3	O157	0.117	-0.001
18	4	O157	0.116	-0.001
18	5	O157	0.117	-0.001
18	6	O157	0.117	-0.001
18	7	O157	0.117	-0.001
18	8	O157	0.117	0.000
18	9	O157	0.118	0.001
18	10	O157	0.118	0.001
18	11	O157	0.118	0.001
18	12	O157	0.118	0.001
18	13	O157	0.118	0.002
18	14	O157	0.117	0.001
18	15	O157	0.117	0.000
18	16	O157	0.116	-0.000
18	17	O157	0.116	-0.000
18	18	O157	0.116	0.000
18	19	O157	0.116	0.000
18	20	O157	0.116	0.000
18	21	O157	0.116	0.000
18	22	O157	0.115	0.000
18	23	O157	0.115	-0.000
18	24	O157	0.114	-0.001
18	25	O157	0.115	-0.000
18	26	O157	0.115	-0.000
18	27	O157	0.115	0.000
18	28	O157	0.114	-0.000
18	29	O157	0.114	-0.000
18	30	O157	0.114	-0.001
18	31	O157	0.114	-0.000
18	32	O157	0.113	-0.000
18	33	O157	0.113	-0.000
18	34	O157	0.113	-0.000
18	35	O157	0.113	-0.000
18	36	O157	0.114	0.000
18	37	O157	0.113	-0.000
18	38	O157	0.113	0.000
18	39	O157	0.114	0.001
18	40	O157	0.115	0.002
19	1	O157	0.098	0.003
19	2	O157	0.098	0.003
19	3	O157	0.096	0.001
19	4	O157	0.095	0.000
19	5	O157	0.095	-0.000
19	6	O157	0.094	-0.001
19	7	O157	0.094	-0.001
19	8	O157	0.094	-0.001
19	9	O157	0.095	0.000
19	10	O157	0.095	0.000
19	11	O157	0.094	-0.000
19	12	O157	0.095	0.001
19	13	O157	0.095	0.001
19	14	O157	0.095	0.001
19	15	O157	0.094	0.000
19	16	O157	0.095	0.000
19	17	O157	0.095	0.001
19	18	O157	0.094	0.000
19	19	O157	0.094	-0.000
19	20	O157	0.094	0.000
19	21	O157	0.094	-0.000
19	22	O157	0.093	-0.001
19	23	O157	0.093	-0.001
19	24	O157	0.094	-0.000
19	25	O157	0.094	0.000
19	26	O157	0.093	-0.001
19	27	O157	0.091	-0.002
19	28	O157	0.091	-0.002
19	29	O157	0.092	-0.001
19	30	O157	0.093	-0.000
19	31	O157	0.093	-0.000
19	32	O157	0.093	0.000
19	33	O157	0.093	0.000
19	34	O157	0.094	0.001
19	35	O157	0.097	0.004
19	36	O157	0.100	0.008
19	37	O157	0.107	0.014
19	38	O157	0.123	0.031
19	39	O157	0.154	0.061
19	40	O157	0.195	0.102
20	1	O157	0.104	0.002
20	2	O157	0.104	0.002
20	3	O157	0.103	0.001
20	4	O157	0.103	0.001
20	5	O157	0.102	0.000
20	6	O157	0.102	-0.000
20	7	O157	0.101	-0.000
20	8	O157	0.102	0.000
20	9	O157	0.102	0.000
20	10	O157	0.102	0.000
20	11	O157	0.101	0.000
20	12	O157	0.101	0.000
20	13	O157	0.101	0.000
20	14	O157	0.101	0.000
20	15	O157	0.101	-0.000
20	16	O157	0.101	0.000
20	17	O157	0.101	0.000
20	18	O157	0.100	-0.000
20	19	O157	0.100	-0.001
20	20	O157	0.100	-0.001
20	21	O157	0.099	-0.001
20	22	O157	0.099	-0.001
20	23	O157	0.099	-0.001
20	24	O157	0.098	-0.002
20	25	O157	0.098	-0.001
20	26	O157	0.099	-0.001
20	27	O157	0.099	-0.001
20	28	O157	0.099	-0.001
20	29	O157	0.099	-0.001
20	30	O157	0.099	-0.000
20	31	O157	0.100	0.001
20	32	O157	0.101	0.002
20	33	O157	0.103	0.004
20	34	O157	0.108	0.009
20	35	O157	0.119	0.020
20	36	O157	0.138	0.039
20	37	O157	0.173	0.075
20	38	O157	0.240	0.141
20	39	O157	0.361	0.262
20	40	O157	0.518	0.419
21	1	O157	0.178	-0.006
21	2	O157	0.180	-0.005
21	3	O157	0.182	-0.003
21	4	O157	0.183	-0.002
21	5	O157	0.183	-0.002
21	6	O157	0.183	-0.002
21	7	O157	0.184	-0.001
21	8	O157	0.186	0.001
21	9	O157	0.187	0.002
21	10	O157	0.188	0.002
21	11	O157	0.188	0.003
21	12	O157	0.188	0.002
21	13	O157	0.188	0.002
21	14	O157	0.188	0.002
21	15	O157	0.187	0.001
21	16	O157	0.188	0.001
21	17	O157	0.187	0.001
21	18	O157	0.186	-0.001
21	19	O157	0.185	-0.001
21	20	O157	0.186	-0.000
21	21	O157	0.186	-0.000
21	22	O157	0.187	0.000
21	23	O157	0.187	-0.000
21	24	O157	0.185	-0.002
21	25	O157	0.185	-0.002
21	26	O157	0.186	-0.001
21	27	O157	0.187	-0.001
21	28	O157	0.189	0.001
21	29	O157	0.193	0.006
21	30	O157	0.201	0.013
21	31	O157	0.215	0.027
21	32	O157	0.246	0.058
21	33	O157	0.304	0.116
21	34	O157	0.414	0.226
21	35	O157	0.619	0.430
21	36	O157	0.965	0.776
21	37	O157	1.463	1.274
21	38	O157	2.015	1.826
21	39	O157	2.479	2.290
21	40	O157	2.793	2.604
22	1	O157	0.134	0.004
22	2	O157	0.133	0.004
22	3	O157	0.133	0.003
22	4	O157	0.131	0.002
22	5	O157	0.131	0.002
22	6	O157	0.130	0.001
22	7	O157	0.129	0.001
22	8	O157	0.128	-0.001
22	9	O157	0.127	-0.001
22	10	O157	0.128	-0.001
22	11	O157	0.128	-0.000
22	12	O157	0.128	-0.000
22	13	O157	0.129	0.000
22	14	O157	0.128	0.000
22	15	O157	0.127	-0.001
22	16	O157	0.126	-0.002
22	17	O157	0.126	-0.001
22	18	O157	0.127	-0.001
22	19	O157	0.126	-0.001
22	20	O157	0.125	-0.002
22	21	O157	0.125	-0.002
22	22	O157	0.125	-0.001
22	23	O157	0.125	-0.001
22	24	O157	0.126	-0.001
22	25	O157	0.126	-0.000
22	26	O157	0.126	-0.001
22	27	O157	0.126	-0.001
22	28	O157	0.126	0.000
22	29	O157	0.126	0.000
22	30	O157	0.127	0.001
22	31	O157	0.128	0.003
22	32	O157	0.131	0.005
22	33	O157	0.136	0.011
22	34	O157	0.147	0.022
22	35	O157	0.168	0.043
22	36	O157	0.202	0.078
22	37	O157	0.270	0.145
22	38	O157	0.390	0.265
22	39	O157	0.595	0.471
22	40	O157	0.849	0.724
23	1	O157	0.129	-0.001
23	2	O157	0.129	-0.001
23	3	O157	0.129	-0.002
23	4	O157	0.129	-0.001
23	5	O157	0.129	-0.001
23	6	O157	0.129	-0.001
23	7	O157	0.129	-0.001
23	8	O157	0.129	-0.000
23	9	O157	0.129	-0.000
23	10	O157	0.129	0.000
23	11	O157	0.131	0.002
23	12	O157	0.131	0.002
23	13	O157	0.131	0.002
23	14	O157	0.130	0.002
23	15	O157	0.130	0.001
23	16	O157	0.129	0.001
23	17	O157	0.128	0.000
23	18	O157	0.128	0.000
23	19	O157	0.128	-0.000
23	20	O157	0.127	-0.001
23	21	O157	0.127	-0.001
23	22	O157	0.128	0.001
23	23	O157	0.128	0.000
23	24	O157	0.127	-0.001
23	25	O157	0.126	-0.002
23	26	O157	0.125	-0.002
23	27	O157	0.127	-0.000
23	28	O157	0.127	-0.000
23	29	O157	0.126	-0.001
23	30	O157	0.126	-0.000
23	31	O157	0.129	0.003
23	32	O157	0.133	0.006
23	33	O157	0.139	0.013
23	34	O157	0.153	0.026
23	35	O157	0.178	0.052
23	36	O157	0.228	0.102
23	37	O157	0.324	0.198
23	38	O157	0.501	0.375
23	39	O157	0.805	0.679
23	40	O157	1.169	1.043
24	1	O157	0.145	0.001
24	2	O157	0.144	0.000
24	3	O157	0.144	0.000
24	4	O157	0.144	0.000
24	5	O157	0.145	0.001
24	6	O157	0.145	0.001
24	7	O157	0.145	0.001
24	8	O157	0.144	0.000
24	9	O157	0.143	0.000
24	10	O157	0.143	-0.000
24	11	O157	0.143	-0.000
24	12	O157	0.143	-0.000
24	13	O157	0.143	-0.000
24	14	O157	0.142	-0.001
24	15	O157	0.142	-0.001
24	16	O157	0.144	0.001
24	17	O157	0.143	0.001
24	18	O157	0.142	-0.001
24	19	O157	0.141	-0.001
24	20	O157	0.142	-0.001
24	21	O157	0.142	-0.000
24	22	O157	0.141	-0.001
24	23	O157	0.141	-0.002
24	24	O157	0.140	-0.002
24	25	O157	0.140	-0.002
24	26	O157	0.141	-0.001
24	27	O157	0.142	-0.000
24	28	O157	0.143	0.001
24	29	O157	0.144	0.002
24	30	O157	0.146	0.005
24	31	O157	0.152	0.010
24	32	O157	0.163	0.021
24	33	O157	0.186	0.045
24	34	O157	0.232	0.090
24	35	O157	0.319	0.178
24	36	O157	0.483	0.342
24	37	O157	0.766	0.625
24	38	O157	1.202	1.060
24	39	O157	1.748	1.607
24	40	O157	2.214	2.073
25	1	O157	0.145	0.002
25	2	O157	0.145	0.002
25	3	O157	0.146	0.003
25	4	O157	0.145	0.003
25	5	O157	0.145	0.002
25	6	O157	0.144	0.002
25	7	O157	0.143	0.001
25	8	O157	0.141	-0.000
25	9	O157	0.141	-0.001
25	10	O157	0.141	-0.000
25	11	O157	0.141	-0.000
25	12	O157	0.141	0.000
25	13	O157	0.141	0.001
25	14	O157	0.141	0.000
25	15	O157	0.140	-0.000
25	16	O157	0.139	-0.001
25	17	O157	0.139	-0.001
25	18	O157	0.139	-0.001
25	19	O157	0.138	-0.001
25	20	O157	0.138	-0.001
25	21	O157	0.138	-0.001
25	22	O157	0.138	-0.001
25	23	O157	0.137	-0.002
25	24	O157	0.136	-0.002
25	25	O157	0.136	-0.003
25	26	O157	0.135	-0.003
25	27	O157	0.135	-0.002
25	28	O157	0.136	-0.002
25	29	O157	0.136	-0.001
25	30	O157	0.136	-0.002
25	31	O157	0.136	-0.001
25	32	O157	0.136	-0.000
25	33	O157	0.135	-0.002
25	34	O157	0.135	-0.002
25	35	O157	0.137	0.000
25	36	O157	0.138	0.002
25	37	O157	0.139	0.003
25	38	O157	0.141	0.005
25	39	O157	0.142	0.007
25	40	O157	0.144	0.009
26	1	O157	0.133	0.004
26	2	O157	0.133	0.005
26	3	O157	0.132	0.004
26	4	O157	0.130	0.002
26	5	O157	0.129	0.001
26	6	O157	0.129	0.001
26	7	O157	0.129	0.001
26	8	O157	0.129	0.002
26	9	O157	0.129	0.001
26	10	O157	0.128	0.001
26	11	O157	0.128	0.000
26	12	O157	0.128	0.001
26	13	O157	0.128	0.001
26	14	O157	0.127	0.000
26	15	O157	0.126	-0.000
26	16	O157	0.126	-0.000
26	17	O157	0.125	-0.001
26	18	O157	0.125	-0.002
26	19	O157	0.125	-0.002
26	20	O157	0.124	-0.002
26	21	O157	0.124	-0.002
26	22	O157	0.124	-0.002
26	23	O157	0.124	-0.003
26	24	O157	0.124	-0.002
26	25	O157	0.124	-0.002
26	26	O157	0.124	-0.002
26	27	O157	0.124	-0.002
26	28	O157	0.124	-0.002
26	29	O157	0.124	-0.002
26	30	O157	0.123	-0.002
26	31	O157	0.123	-0.003
26	32	O157	0.122	-0.003
26	33	O157	0.123	-0.002
26	34	O157	0.124	-0.002
26	35	O157	0.125	0.000
26	36	O157	0.128	0.003
26	37	O157	0.130	0.005
26	38	O157	0.132	0.007
26	39	O157	0.134	0.009
26	40	O157	0.136	0.012
27	1	O157	0.121	0.003
27	2	O157	0.121	0.003
27	3	O157	0.121	0.002
27	4	O157	0.120	0.002
27	5	O157	0.119	0.001
27	6	O157	0.119	0.001
27	7	O157	0.120	0.001
27	8	O157	0.120	0.001
27	9	O157	0.119	0.001
27	10	O157	0.119	0.001
27	11	O157	0.119	0.000
27	12	O157	0.119	0.001
27	13	O157	0.119	0.001
27	14	O157	0.119	0.000
27	15	O157	0.118	-0.000
27	16	O157	0.119	0.000
27	17	O157	0.119	0.000
27	18	O157	0.118	-0.000
27	19	O157	0.118	-0.001
27	20	O157	0.117	-0.002
27	21	O157	0.116	-0.002
27	22	O157	0.116	-0.002
27	23	O157	0.116	-0.002
27	24	O157	0.116	-0.003
27	25	O157	0.116	-0.003
27	26	O157	0.116	-0.002
27	27	O157	0.116	-0.002
27	28	O157	0.117	-0.002
27	29	O157	0.116	-0.002
27	30	O157	0.115	-0.003
27	31	O157	0.115	-0.003
27	32	O157	0.116	-0.002
27	33	O157	0.116	-0.003
27	34	O157	0.116	-0.002
27	35	O157	0.119	0.001
27	36	O157	0.120	0.002
27	37	O157	0.123	0.005
27	38	O157	0.125	0.007
27	39	O157	0.126	0.008
27	40	O157	0.127	0.009
28	1	O157	0.142	-0.002
28	2	O157	0.143	-0.002
28	3	O157	0.145	-0.000
28	4	O157	0.145	-0.000
28	5	O157	0.146	0.000
28	6	O157	0.146	-0.000
28	7	O157	0.146	-0.000
28	8	O157	0.148	0.001
28	9	O157	0.148	0.001
28	10	O157	0.148	0.000
28	11	O157	0.147	-0.000
28	12	O157	0.149	0.001
28	13	O157	0.150	0.002
28	14	O157	0.150	0.001
28	15	O157	0.149	0.000
28	16	O157	0.150	0.001
28	17	O157	0.151	0.001
28	18	O157	0.151	0.001
28	19	O157	0.151	0.000
28	20	O157	0.151	-0.000
28	21	O157	0.151	-0.000
28	22	O157	0.152	-0.000
28	23	O157	0.152	-0.000
28	24	O157	0.153	0.000
28	25	O157	0.153	-0.000
28	26	O157	0.153	-0.001
28	27	O157	0.153	-0.001
28	28	O157	0.153	-0.002
28	29	O157	0.153	-0.002
28	30	O157	0.153	-0.003
28	31	O157	0.152	-0.003
28	32	O157	0.153	-0.003
28	33	O157	0.153	-0.003
28	34	O157	0.154	-0.003
28	35	O157	0.156	-0.001
28	36	O157	0.158	0.001
28	37	O157	0.160	0.002
28	38	O157	0.162	0.004
28	39	O157	0.166	0.007
28	40	O157	0.168	0.009
29	1	O157	0.109	0.002
29	2	O157	0.109	0.002
29	3	O157	0.109	0.002
29	4	O157	0.108	0.001
29	5	O157	0.107	0.001
29	6	O157	0.107	0.000
29	7	O157	0.107	0.000
29	8	O157	0.106	0.000
29	9	O157	0.106	0.000
29	10	O157	0.107	0.001
29	11	O157	0.107	0.001
29	12	O157	0.106	0.001
29	13	O157	0.106	-0.000
29	14	O157	0.104	-0.001
29	15	O157	0.104	-0.001
29	16	O157	0.104	-0.001
29	17	O157	0.104	-0.001
29	18	O157	0.104	-0.000
29	19	O157	0.104	-0.001
29	20	O157	0.103	-0.002
29	21	O157	0.102	-0.002
29	22	O157	0.103	-0.001
29	23	O157	0.103	-0.001
29	24	O157	0.102	-0.001
29	25	O157	0.102	-0.001
29	26	O157	0.102	-0.001
29	27	O157	0.103	-0.001
29	28	O157	0.103	-0.000
29	29	O157	0.104	0.001
29	30	O157	0.106	0.003
29	31	O157	0.108	0.005
29	32	O157	0.111	0.009
29	33	O157	0.119	0.017
29	34	O157	0.136	0.034
29	35	O157	0.169	0.067
29	36	O157	0.234	0.132
29	37	O157	0.357	0.255
29	38	O157	0.579	0.477
29	39	O157	0.958	0.857
29	40	O157	1.407	1.306
30	1	O157	0.116	0.005
30	2	O157	0.116	0.005
30	3	O157	0.115	0.004
30	4	O157	0.114	0.003
30	5	O157	0.113	0.002
30	6	O157	0.112	0.001
30	7	O157	0.112	0.001
30	8	O157	0.112	0.002
30	9	O157	0.112	0.001
30	10	O157	0.111	0.001
30	11	O157	0.111	0.000
30	12	O157	0.111	0.000
30	13	O157	0.111	0.000
30	14	O157	0.110	0.000
30	15	O157	0.110	-0.000
30	16	O157	0.109	-0.001
30	17	O157	0.109	-0.001
30	18	O157	0.109	-0.002
30	19	O157	0.108	-0.002
30	20	O157	0.109	-0.001
30	21	O157	0.109	-0.001
30	22	O157	0.108	-0.002
30	23	O157	0.108	-0.002
30	24	O157	0.108	-0.001
30	25	O157	0.108	-0.002
30	26	O157	0.107	-0.003
30	27	O157	0.106	-0.004
30	28	O157	0.105	-0.004
30	29	O157	0.105	-0.004
30	30	O157	0.106	-0.004
30	31	O157	0.107	-0.003
30	32	O157	0.107	-0.002
30	33	O157	0.107	-0.003
30	34	O157	0.107	-0.003
30	35	O157	0.109	-0.000
30	36	O157	0.111	0.002
30	37	O157	0.114	0.005
30	38	O157	0.119	0.009
30	39	O157	0.123	0.014
30	40	O157	0.124	0.015
31	1	O157	0.117	0.003
31	2	O157	0.116	0.003
31	3	O157	0.115	0.002
31	4	O157	0.114	0.001
31	5	O157	0.113	0.001
31	6	O157	0.114	0.002
31	7	O157	0.114	0.002
31	8	O157	0.113	0.001
31	9	O157	0.112	0.001
31	10	O157	0.111	-0.000
31	11	O157	0.111	-0.001
31	12	O157	0.110	-0.001
31	13	O157	0.110	-0.000
31	14	O157	0.110	-0.001
31	15	O157	0.108	-0.002
31	16	O157	0.108	-0.002
31	17	O157	0.109	-0.001
31	18	O157	0.108	-0.001
31	19	O157	0.107	-0.002
31	20	O157	0.106	-0.002
31	21	O157	0.107	-0.001
31	22	O157	0.107	-0.002
31	23	O157	0.106	-0.001
31	24	O157	0.107	-0.001
31	25	O157	0.106	-0.001
31	26	O157	0.106	-0.001
31	27	O157	0.106	-0.001
31	28	O157	0.106	-0.000
31	29	O157	0.107	0.000
31	30	O157	0.108	0.002
31	31	O157	0.109	0.003
31	32	O157	0.111	0.005
31	33	O157	0.116	0.011
31	34	O157	0.126	0.021
31	35	O157	0.147	0.043
31	36	O157	0.189	0.084
31	37	O157	0.268	0.164
31	38	O157	0.415	0.311
31	39	O157	0.677	0.573
31	40	O157	1.014	0.910
32	1	O157	0.117	0.003
32	2	O157	0.117	0.003
32	3	O157	0.116	0.002
32	4	O157	0.115	0.002
32	5	O157	0.115	0.002
32	6	O157	0.114	0.001
32	7	O157	0.114	0.001
32	8	O157	0.113	-0.000
32	9	O157	0.112	-0.000
32	10	O157	0.113	0.000
32	11	O157	0.112	-0.001
32	12	O157	0.111	-0.001
32	13	O157	0.110	-0.002
32	14	O157	0.111	-0.001
32	15	O157	0.111	-0.001
32	16	O157	0.111	-0.001
32	17	O157	0.110	-0.001
32	18	O157	0.110	-0.001
32	19	O157	0.111	-0.001
32	20	O157	0.111	-0.000
32	21	O157	0.111	0.000
32	22	O157	0.111	0.000
32	23	O157	0.110	-0.001
32	24	O157	0.109	-0.001
32	25	O157	0.110	-0.001
32	26	O157	0.109	-0.001
32	27	O157	0.109	-0.001
32	28	O157	0.110	0.000
32	29	O157	0.111	0.001
32	30	O157	0.112	0.002
32	31	O157	0.114	0.004
32	32	O157	0.120	0.010
32	33	O157	0.132	0.023
32	34	O157	0.154	0.045
32	35	O157	0.198	0.090
32	36	O157	0.281	0.172
32	37	O157	0.440	0.331
32	38	O157	0.724	0.616
32	39	O157	1.190	1.082
32	40	O157	1.730	1.622
33	1	O157	0.113	0.005
33	2	O157	0.112	0.005
33	3	O157	0.112	0.004
33	4	O157	0.111	0.003
33	5	O157	0.110	0.003
33	6	O157	0.109	0.002
33	7	O157	0.108	0.001
33	8	O157	0.108	0.001
33	9	O157	0.109	0.001
33	10	O157	0.109	0.001
33	11	O157	0.108	0.001
33	12	O157	0.108	0.000
33	13	O157	0.107	0.000
33	14	O157	0.107	-0.000
33	15	O157	0.107	-0.001
33	16	O157	0.106	-0.002
33	17	O157	0.105	-0.002
33	18	O157	0.105	-0.003
33	19	O157	0.105	-0.002
33	20	O157	0.106	-0.001
33	21	O157	0.106	-0.001
33	22	O157	0.105	-0.002
33	23	O157	0.104	-0.003
33	24	O157	0.103	-0.004
33	25	O157	0.103	-0.004
33	26	O157	0.104	-0.003
33	27	O157	0.104	-0.003
33	28	O157	0.104	-0.003
33	29	O157	0.104	-0.003
33	30	O157	0.105	-0.002
33	31	O157	0.105	-0.002
33	32	O157	0.106	-0.002
33	33	O157	0.106	-0.001
33	34	O157	0.106	-0.001
33	35	O157	0.107	-0.000
33	36	O157	0.109	0.001
33	37	O157	0.111	0.004
33	38	O157	0.116	0.009
33	39	O157	0.118	0.011
33	40	O157	0.120	0.013
34	1	O157	0.114	0.007
34	2	O157	0.113	0.006
34	3	O157	0.112	0.005
34	4	O157	0.111	0.004
34	5	O157	0.111	0.004
34	6	O157	0.110	0.003
34	7	O157	0.109	0.002
34	8	O157	0.109	0.001
34	9	O157	0.108	0.001
34	10	O157	0.108	0.001
34	11	O157	0.108	0.001
34	12	O157	0.108	0.000
34	13	O157	0.108	-0.000
34	14	O157	0.107	-0.001
34	15	O157	0.107	-0.001
34	16	O157	0.106	-0.002
34	17	O157	0.105	-0.003
34	18	O157	0.105	-0.003
34	19	O157	0.105	-0.003
34	20	O157	0.106	-0.002
34	21	O157	0.107	-0.001
34	22	O157	0.107	-0.001
34	23	O157	0.106	-0.002
34	24	O157	0.105	-0.003
34	25	O157	0.105	-0.003
34	26	O157	0.105	-0.004
34	27	O157	0.104	-0.004
34	28	O157	0.104	-0.004
34	29	O157	0.104	-0.004
34	30	O157	0.105	-0.003
34	31	O157	0.105	-0.003
34	32	O157	0.106	-0.003
34	33	O157	0.106	-0.002
34	34	O157	0.108	-0.000
34	35	O157	0.110	0.001
34	36	O157	0.111	0.002
34	37	O157	0.115	0.007
34	38	O157	0.119	0.010
34	39	O157	0.120	0.011
34	40	O157	0.120	0.011
35	1	O157	0.109	0.004
35	2	O157	0.109	0.004
35	3	O157	0.108	0.003
35	4	O157	0.107	0.002
35	5	O157	0.107	0.002
35	6	O157	0.106	0.001
35	7	O157	0.106	0.001
35	8	O157	0.106	0.001
35	9	O157	0.106	0.001
35	10	O157	0.106	0.001
35	11	O157	0.106	0.001
35	12	O157	0.105	0.000
35	13	O157	0.105	-0.000
35	14	O157	0.104	-0.001
35	15	O157	0.104	-0.001
35	16	O157	0.104	-0.001
35	17	O157	0.104	-0.001
35	18	O157	0.104	-0.001
35	19	O157	0.104	-0.001
35	20	O157	0.104	-0.001
35	21	O157	0.104	-0.001
35	22	O157	0.104	-0.001
35	23	O157	0.103	-0.002
35	24	O157	0.102	-0.003
35	25	O157	0.102	-0.003
35	26	O157	0.102	-0.003
35	27	O157	0.103	-0.002
35	28	O157	0.102	-0.002
